trial_id,case,expected,observed,pass,expected_pulses,matched_pulses,missed_pulses,split_pulses,merged_groups,extra_output_pulses,detection_ratio,acquisition_limited_events,fs,source_width_s,latency_min_s,latency_max_s,minimum_valid_width_s,source_amplitude,output_noise,first_event_class,first_event_confidence,first_event_peak,estimated_tau_s,estimated_cutoff_hz
31,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1250000.0,0.00021109300972246917,0.0001507916649893862,0.003050816745782748,8.587119465550057e-05,27.073518175819796,0.11142019626319803,valid pulse propagation,high,27.373638567710206,,
32,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1000000.0,0.00019083505633580325,0.00024150226144385804,0.003238837804645559,9.966637862122346e-05,23.328235506884276,0.043086139801854884,valid pulse propagation,high,23.492135766933703,,
33,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,800000.0,0.00044628881348857564,0.00012966502156967188,0.002198430978203941,0.00023302281893002323,23.302836972761035,0.07463720125822346,valid pulse propagation,high,23.523444130144835,,
34,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,625000.0,0.0003128971982417829,0.00015918016231424237,0.002318089950070871,0.00017597045318355292,26.51187258901108,0.048321940870365704,valid pulse propagation,high,26.652267732408998,,
35,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,625000.0,0.000658629526437014,0.0002265519511716623,0.0030334091191978147,0.00033414353316745454,22.403557314420958,0.10691267526678463,valid pulse propagation,high,22.711659352696064,,
36,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1250000.0,0.00033793199665998786,0.00021725121730552076,0.003112613429098461,0.00017864571030330723,23.62341758272206,0.035351838101350404,valid pulse propagation,high,23.729361262865044,,
37,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1000000.0,0.00047250289561618535,0.0001219335809811951,0.003218223127046215,0.00021283214273959376,20.431087953636982,0.06846046813504564,valid pulse propagation,high,20.627125407714182,,
38,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0006523857586823687,0.00019365957197054403,0.003224587265370449,0.000302894361146271,24.43587859757458,0.036203141392169486,valid pulse propagation,high,24.547107111875036,,
39,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0006800126633859113,0.00013324519472395245,0.0027066598224045036,0.0002850196892447093,22.485816104303975,0.07054033323097865,valid pulse propagation,high,22.727034083258793,,
40,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00047371466582493606,0.00024416815958663873,0.002314794984470467,0.0002528394860323441,25.91702492421613,0.10706502105308667,valid pulse propagation,high,26.169488110092097,,
41,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1000000.0,0.0006600958993306033,0.00021771679882157683,0.0030275010342521763,0.00025379434434006883,24.30667693532195,0.03839331261235053,valid pulse propagation,high,24.454187470726353,,
42,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,500000.0,0.0003259091879080331,0.00024261530701628263,0.0020771601680831305,0.00013727077116427392,27.017786129459218,0.09774980724826161,valid pulse propagation,high,27.298858242376298,,
43,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1250000.0,0.00031733569196321505,0.00013141696699945772,0.0024704546145424664,0.00014292189246995868,21.563265608102043,0.08236024744122485,valid pulse propagation,high,21.815259496485627,,
44,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,400000.0,0.00031497514138341864,0.00020312765125304,0.00314560055946624,0.00012643032925251687,22.091629862489697,0.03767157891589806,valid pulse propagation,high,22.181036118265798,,
45,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.0004077517240992615,0.00013891392503151095,0.002222996876065805,0.00019486770525617265,20.71188171473303,0.02719037367520788,valid pulse propagation,high,20.778693581887982,,
46,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,500000.0,0.0004078057540645822,0.00021986627855311171,0.0033442172548528003,0.00023410400423927316,20.14571879545155,0.11620575137537718,valid pulse propagation,high,20.43011703846474,,
47,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,400000.0,0.0006418414006008518,0.00012722786558584483,0.0030424127034248145,0.00034609376433965635,22.918626746913386,0.04400495863330599,valid pulse propagation,high,23.0305218157872,,
48,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,625000.0,0.0004558083911268577,0.00023177051501999536,0.002264728203559335,0.0002047388203436339,24.112488352865327,0.07723546071595822,valid pulse propagation,high,24.380550782524505,,
49,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.00041272944521790765,0.0002377753514421695,0.0024165267791555196,0.0001715053447036809,24.217639432939478,0.05464570422548547,valid pulse propagation,high,24.360111090813046,,
50,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,625000.0,0.0002975028484150054,0.00016837830786600434,0.003392523329346046,0.00017138250387946943,21.973720988383562,0.11010769575916406,valid pulse propagation,high,22.348986678184925,,
51,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.00042613503770202706,0.0001309483299992722,0.0034669550035059077,0.00023096407515093935,22.23860488949485,0.09388864567883672,valid pulse propagation,high,22.506657985839,,
52,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1000000.0,0.0002867643334450218,0.00021010535531688473,0.0029966730792308216,0.0001479152932190666,27.980505726757194,0.10052996207481996,valid pulse propagation,high,28.239453623410085,,
53,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,500000.0,0.00029150741511892766,0.00022313457850951774,0.0032997040444780277,0.00014186997041238002,27.31734415535452,0.08839085143632182,valid pulse propagation,high,27.55901271891339,,
54,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,500000.0,0.00023321470359148063,0.0001527472297227752,0.0023411648980898253,9.350823125031625e-05,20.856446403457873,0.06848975165588925,valid pulse propagation,high,21.04497655995284,,
55,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1250000.0,0.0004156069790708064,0.00011120093603683956,0.0020331319566245392,0.00020602824662844515,25.172015925202075,0.08564905573716601,valid pulse propagation,high,25.51379875061711,,
56,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,800000.0,0.00045176014135228973,0.00023582654435264056,0.003266135973876803,0.00020873349410057402,24.43286506475596,0.11609820078795612,valid pulse propagation,high,24.79090880794839,,
57,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,500000.0,0.00041632294770674257,0.00022238395664104892,0.0023912833091642837,0.00017877463896768576,21.458306590228222,0.11774752544943101,valid pulse propagation,high,21.81232777400525,,
58,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1000000.0,0.00047487506873488273,0.00015984613841217078,0.0032518599288686835,0.000202771442009313,26.85919807096335,0.03769492270887008,valid pulse propagation,high,26.96567637739346,,
59,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.0005168446820664019,0.00015071417432638054,0.0028970309674506744,0.0002125389015290301,24.000667626341084,0.06536396712601426,valid pulse propagation,high,24.216598392425198,,
60,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,800000.0,0.00040869090225002927,0.00018362501588607038,0.0021676643516061285,0.00021251417706310432,23.5569173919789,0.06920501306149643,valid pulse propagation,high,23.76365819103208,,
61,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,625000.0,0.00030717315215907776,0.00022638817931305117,0.0032659025411630274,0.00013108124326481773,24.99649771362114,0.10248583278462223,valid pulse propagation,high,25.277844873218815,,
62,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.0003490489175431795,0.0001441165935028644,0.0022936216789327694,0.00013597926485559654,20.177618521891294,0.07099511858692939,valid pulse propagation,high,20.35554659049876,,
63,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,400000.0,0.00030111070705113167,0.00012555001756155523,0.0023242372157115296,0.00016693288729994219,22.257012100969046,0.04797462399984606,valid pulse propagation,high,22.42486430263064,,
64,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,400000.0,0.000395319317828462,0.00012266693177231716,0.00227437962373119,0.0001624256019259092,23.764601575761162,0.025873358947806638,valid pulse propagation,high,23.816040325441914,,
65,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0003756368753954524,0.00021862255610831854,0.003303285287936525,0.00015361897233607033,24.480531027081607,0.08012534118241706,valid pulse propagation,high,24.747818813311884,,
66,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1250000.0,0.0006739056968590531,8.233497451144906e-05,0.002548643828502398,0.00035218838978929727,22.752467975177623,0.09949446670110243,valid pulse propagation,high,23.092007607995658,,
67,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,625000.0,0.00031313992514557217,0.00024174844495874651,0.0026610975796304455,0.0001341876993294417,27.97797684558637,0.0905138624002641,valid pulse propagation,high,28.24570885778588,,
68,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,400000.0,0.00023670258291393916,0.0001675142299115001,0.003438120660618619,0.00012559892676925678,27.331719340886885,0.09525238293175756,valid pulse propagation,high,27.556504272435774,,
69,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1000000.0,0.0005062888340676291,0.00022595088960137536,0.0027144148679251333,0.0002811695481918547,21.180885284086326,0.08054366542686374,valid pulse propagation,high,21.427682288503835,,
70,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1000000.0,0.0006057679932201599,0.00013152603589860516,0.0025593909939246088,0.00030095643732550595,20.29468158145973,0.04508161765336008,valid pulse propagation,high,20.43405122874483,,
71,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1000000.0,0.0005816140861980434,0.0001409985591205687,0.0034359228045559506,0.00027957015145318255,21.576895445785656,0.06012190702129981,valid pulse propagation,high,21.750921887404775,,
72,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0005640403494571746,0.00018706370547577882,0.0026411348914379728,0.00025459554433525025,23.281633873880264,0.1117172326659739,valid pulse propagation,high,23.615855194744107,,
73,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,800000.0,0.0006083635295734848,0.0001925862635328274,0.0020391573518997188,0.00027330813312818826,21.355658484611514,0.10290038148409164,valid pulse propagation,high,21.630424901554314,,
74,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,800000.0,0.00024701733180951545,0.00020923963251182255,0.002769311356314196,0.00012972828996364694,23.28367520312877,0.06529926162651693,valid pulse propagation,high,23.470881545415146,,
75,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,500000.0,0.000610215440121083,0.00024237399793644837,0.0032859263893222235,0.00028440732017945205,25.27266524894231,0.10038127858247936,valid pulse propagation,high,25.589847784223572,,
76,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,400000.0,0.00021586057891726966,0.00011776393580316982,0.0033973530539337616,0.0001103081715515351,20.98898303431413,0.025822735816136123,valid pulse propagation,high,21.043612216836063,,
77,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,400000.0,0.0003537642426667555,0.0002136379075236777,0.002145244498355953,0.00018291105292741854,22.1706450508864,0.09912165049966105,valid pulse propagation,high,22.410583259231135,,
78,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,500000.0,0.0006725574936906792,0.00019591652186380206,0.002292180648208882,0.00029958399119603803,25.930854745403877,0.0577114404202507,valid pulse propagation,high,26.132733245386586,,
79,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,625000.0,0.0006681462127964731,0.00010729094397761415,0.0033612797796092045,0.00029015098599023676,27.93942172621541,0.07018830153198882,valid pulse propagation,high,28.13883293288121,,
80,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,500000.0,0.0004969775850276742,0.00012390017682222725,0.00276407471018952,0.0002781184288905097,23.047644205117287,0.10903799460583825,valid pulse propagation,high,23.4028370957,,
81,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1250000.0,0.0003952377208964911,0.00011074558069563723,0.0021891398043920782,0.00019725030392795523,22.66879185521817,0.05158234614596873,valid pulse propagation,high,22.81108539464616,,
82,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,400000.0,0.0006221893472965884,0.00019882356917953108,0.00225975291262982,0.0002498972883829618,23.019637840194804,0.05962174940068873,valid pulse propagation,high,23.212342866148195,,
83,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,625000.0,0.0004314014439931528,0.00019220943210050196,0.0034598820418733573,0.00017859862751703036,23.1829330496418,0.07493253373832146,valid pulse propagation,high,23.459465762789385,,
84,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,625000.0,0.0005421299732710723,0.00024786451407441193,0.002601612338541393,0.00024961762565267403,24.476573304254803,0.03190649999410994,valid pulse propagation,high,24.574507159527588,,
85,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1250000.0,0.0005649047892086483,0.0002155611242935554,0.0024040008253194676,0.00031252490464978716,27.878077584982925,0.07813758561399013,valid pulse propagation,high,28.13085820019747,,
86,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,500000.0,0.0006293853851463015,0.00018928044171277674,0.0026382805399758746,0.00029949779261946135,24.94230197133171,0.10238470331266245,valid pulse propagation,high,25.216124317162816,,
87,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1000000.0,0.0003657350331909255,0.00020279138045738068,0.0020617686612470496,0.00020196938686494343,26.330727837987183,0.04359357982600439,valid pulse propagation,high,26.450203223455727,,
88,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1250000.0,0.0006796252856897334,0.00015367063688887656,0.0033747556472464354,0.000309993375725213,27.23118337866214,0.04305721839420569,valid pulse propagation,high,27.37546780791655,,
89,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1250000.0,0.00030844221756285003,0.00020550750021963027,0.003213586540746366,0.00015254984434952723,24.6796280241973,0.09483925887074737,valid pulse propagation,high,24.946177148653305,,
90,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,500000.0,0.00048223811816061797,0.0001045527131369617,0.0025428732590536077,0.0002532941421218671,26.20593180582665,0.1131867904422342,valid pulse propagation,high,26.571817806426324,,
91,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.00021360300802046372,0.00015589430119673298,0.003014142382703143,9.016028495019844e-05,27.53430593201719,0.03583422817802749,valid pulse propagation,high,27.614114059873344,,
92,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1250000.0,0.00018354617640660195,0.00014245094967094114,0.0020882728564219524,7.291437119381611e-05,27.122345520910883,0.05798158674014122,valid pulse propagation,high,27.25975310150462,,
93,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,500000.0,0.0004952690011256737,8.655742349043524e-05,0.0026513804521920013,0.00021064667651350026,24.77306010695184,0.04290605039857573,valid pulse propagation,high,24.911503975564333,,
94,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,500000.0,0.0002833130912879685,0.00013724316560570087,0.002127236626787386,0.0001642213155366768,25.31984461308401,0.09150810940596248,valid pulse propagation,high,25.55342746215645,,
95,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,625000.0,0.0006542396404131738,0.00014264744124925293,0.0020719922994093367,0.000360431673363188,22.239514530774947,0.03126569420043279,valid pulse propagation,high,22.34108136124983,,
96,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1000000.0,0.0003695676038529693,0.0001615496343882669,0.0031887892410777576,0.00015126130453513393,22.418914639748742,0.09605541297056755,valid pulse propagation,high,22.74216228521841,,
97,healthy,valid pulse propagation,valid pulse propagation,True,3,3,0,0,0,0,1.0,0,1250000.0,0.00030500942292877096,0.00013382497810287612,0.0032503855396357516,0.0001608578908992136,22.191230122102894,0.04451670584691303,valid pulse propagation,high,22.33158146993501,,
98,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,800000.0,0.0002781164207114331,0.00010914631854965371,0.0031065803822703996,0.00011165854262744003,23.64351002597457,0.08248836009820028,valid pulse propagation,high,23.83644764273076,,
99,healthy,valid pulse propagation,valid pulse propagation,True,1,1,0,0,0,0,1.0,0,1250000.0,0.00034425686430950887,0.00018142459706676963,0.0023503258900305444,0.00018060677371486384,21.267320211437962,0.10187990531955908,valid pulse propagation,high,21.55011575599051,,
100,healthy,valid pulse propagation,valid pulse propagation,True,2,2,0,0,0,0,1.0,0,1250000.0,0.0003339567987259862,0.0002272279401515793,0.00244777427836357,0.00013042394786207738,24.877249485321467,0.10633656603045867,valid pulse propagation,high,25.18474259100785,,
101,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,800000.0,0.00024853376418720294,0.0001899130549731647,0.003262679844773641,0.0001383153333744775,22.412247325188133,0.024423846216356654,complete pulse non-propagation,high,0.09047867028467489,0.0007549155841155955,210.82482126574425
102,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,400000.0,0.0006136602563977613,8.663018944894574e-05,0.0030882755757741798,0.00029887916681572995,24.807859352571434,0.08795797931614338,complete pulse non-propagation,high,0.3155849586345532,0.033221486004951235,4.790723180419303
103,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1000000.0,0.0003393731709171059,0.00012637726490871722,0.002422212170673511,0.00014727442793004795,27.132182122805908,0.10476102769455965,complete pulse non-propagation,high,0.47807449435496113,0.014088572150643729,11.29674046383922
104,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,800000.0,0.00028577087527854644,0.0001587018871680515,0.002488364497835511,0.00014540244204908968,21.0620688453686,0.051853182465259974,complete pulse non-propagation,high,0.245953932189932,0.01812748160783056,8.77976028524254
105,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,500000.0,0.0006660859325732062,0.00014772373548304068,0.0021067801386274658,0.00026282176549119224,21.39141477265733,0.037066287566882544,complete pulse non-propagation,high,0.1484422272973439,0.0687328833838214,2.3155574923742805
106,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,625000.0,0.00020274395067717912,0.00024421620346227714,0.0027425034871276155,8.691611583404749e-05,24.172229270814857,0.028042762284289015,complete pulse non-propagation,high,0.11532998643450701,0.00022052557339554126,721.7074221429651
107,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,500000.0,0.0006216031436765931,0.00019229354089333274,0.0034097333175365763,0.0002874435547841251,24.220707588256925,0.03821479862087185,complete pulse non-propagation,high,0.1422453206897058,0.07363548003522084,2.1613893603432666
108,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,625000.0,0.00030947385688762216,0.00022486500333107493,0.002226646993560535,0.00015556836625082413,27.498265875747652,0.08577180505040725,complete pulse non-propagation,high,0.33016888877739453,0.017934824216955973,8.87407320900457
109,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,800000.0,0.0006409162138869816,0.00014234415007247992,0.002456988751798747,0.0002523924161932874,22.217412519887787,0.03953173798705319,complete pulse non-propagation,high,0.15650305986142302,0.06461787477244564,2.463017294399818
110,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,625000.0,0.0005652084160981185,0.00024051735979761758,0.003303863264495498,0.0002504547137243479,25.981519418493214,0.08551929277078416,complete pulse non-propagation,high,0.3633973446219979,0.02921257540275553,5.4481654184068535
111,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,625000.0,0.0004728261700917435,8.477472817739644e-05,0.0027938998455975146,0.00022610122869730438,24.214724376094296,0.08693962383274341,complete pulse non-propagation,high,0.3407879475041283,0.023840183177655738,6.675911082808443
112,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,800000.0,0.000421262337555826,0.00014392455259738438,0.0022889169565155705,0.0001917627446535306,26.491252938765737,0.05400252745642101,complete pulse non-propagation,high,0.19566975347333992,0.03940693936404505,4.038754231116679
113,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,400000.0,0.00032575526348990573,9.607980078870393e-05,0.003432070965608023,0.00017239413197039493,24.080477203948888,0.01716565014716096,complete pulse non-propagation,high,0.058301518898112886,0.09135012062501972,1.7422521393836525
114,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,800000.0,0.0005173312042090657,0.00016852293031063438,0.0025699563968865973,0.00020024868118082855,22.71593212996033,0.11903281758285092,complete pulse non-propagation,high,0.5186985283333807,0.016514015378116677,9.637567814233561
115,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,625000.0,0.00018044587368110963,9.931201903751927e-05,0.0022663944689211932,9.09482194189612e-05,25.586859607104056,0.028483530446034744,complete pulse non-propagation,high,0.10689669830030188,0.0003491547929892645,455.8291803165621
116,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1250000.0,0.0002676415189545601,0.00023120528475164534,0.002142893810221148,0.00013699949487135186,23.85351891211931,0.026178342119960854,complete pulse non-propagation,high,0.10474469243785141,0.04296947562393895,3.7039070358873007
117,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1250000.0,0.0003580298945564785,0.00020162801417867107,0.0027405802103434122,0.00019773280140506785,22.813277255273242,0.08569956622272558,complete pulse non-propagation,high,0.34606275698735556,0.01673265006858363,9.511639963756641
118,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1000000.0,0.00041091771492674265,0.00015835926213282435,0.0022275791826056337,0.00023727143891384846,21.0870980254144,0.04223702935811151,complete pulse non-propagation,high,0.16439604013086162,0.03708187768225606,4.29198716568908
119,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1000000.0,0.0005868277862652812,0.00020254064814327448,0.0030795961926404075,0.00026696886591272664,22.457494177279745,0.017388793813132235,complete pulse non-propagation,high,0.06389448560734211,0.142577289472242,1.116271347849412
120,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,625000.0,0.00030955244734621074,0.00011986905597996227,0.0021272650059006616,0.0001276615880024111,21.711334259206694,0.10030276148784467,complete pulse non-propagation,high,0.3920120692762881,0.011963585555078511,13.303281224443158
121,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,500000.0,0.00022022916998981992,0.00016086895571837883,0.002333170769104001,0.00010648790383345818,23.983453509067793,0.07661786672020694,complete pulse non-propagation,high,0.2835111633231592,7.895087462159768e-05,2015.873083796809
122,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,800000.0,0.00022239525398963405,0.00013792468986180198,0.002691451449499124,0.00011568584551948627,24.94055374354766,0.09081960279768524,complete pulse non-propagation,high,0.3563608625743756,,
123,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,625000.0,0.0006553246918489375,0.00021456258068772605,0.002953965421326165,0.00036561759571854794,24.092161268641483,0.0826649131558232,complete pulse non-propagation,high,0.3108349755892576,0.03516362636564143,4.526124280725679
124,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1000000.0,0.00041137860129998984,8.850162421157673e-05,0.003270856900741901,0.00019309188739413953,22.83963390084419,0.06762491588969224,complete pulse non-propagation,high,0.27738701891564416,0.024180768910556812,6.581880984868585
125,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1000000.0,0.0006547487718288812,0.00010506547816557866,0.0033598883559079924,0.0002791331532241743,22.228171298651787,0.016412883152684285,complete pulse non-propagation,high,0.06140886493306733,0.1656918075405985,0.9605480527629499
126,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,400000.0,0.00028939070979662376,0.00014595768768295596,0.003009468116806476,0.00014623678870593764,22.112434885435505,0.10534522608645729,complete pulse non-propagation,high,0.40598586425538985,0.010983441197925457,14.490444317392656
127,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,500000.0,0.0003014706251325735,0.00021259462156741834,0.002543068997112447,0.00012567991289604808,26.997956747711747,0.024134427355394693,complete pulse non-propagation,high,0.0868766850968683,0.06424813657428795,2.4771915821693886
128,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1250000.0,0.00031007168857030053,0.00016873518584959991,0.0024304218761271876,0.0001346776605528372,22.101081665247815,0.06327045536843776,complete pulse non-propagation,high,0.2441308688742285,0.019678454727045575,8.087776469214159
129,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1250000.0,0.0004051451499327668,9.997349875715556e-05,0.002795660245579757,0.00017688172527851662,20.27014881943726,0.09323137739034999,complete pulse non-propagation,high,0.410556239639591,0.01452084567243787,10.960445877748606
130,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,1000000.0,0.0005311855871505098,0.00010877744270620667,0.0021015258443741647,0.0003050789026580419,23.016688379755763,0.09573892207793158,complete pulse non-propagation,high,0.4344375642718258,0.020626646931048168,7.715987170572454
131,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,625000.0,0.0006329230793569044,0.00012760664922577405,0.0026327183943085837,0.00024059622291740728,20.840338873486658,0.04462964286999521,complete pulse non-propagation,high,0.19060400737653369,0.04983686240768081,3.1935185202864322
132,complete_absence,complete pulse non-propagation,complete pulse non-propagation,True,1,0,1,0,0,0,0.0,0,800000.0,0.0005607306182486725,0.00011848780932599541,0.00288876436268924,0.0002311002002496382,22.563941257124462,0.11474291268127124,complete pulse non-propagation,high,0.49955954852809564,0.018379012843997008,8.659602365089965
